id,product,gender,age,term,rate
5033,UVL01,1,94,5,376.5
5034,UVL01,1,94,6,376.5
5035,UVL01,1,95,1,346.7
5036,UVL01,1,95,2,373.01
5037,UVL01,1,95,3,401.56
5038,UVL01,1,95,4,426.05
5039,UVL01,1,95,5,426.05
5040,UVL01,1,96,1,414.81
5041,UVL01,1,96,2,457.37
5042,UVL01,1,96,3,495.63
5043,UVL01,1,96,4,495.63
5044,UVL01,1,97,1,533.06
5045,UVL01,1,97,2,595.07
5046,UVL01,1,97,3,595.07
5047,UVL01,1,98,1,734.22
5048,UVL01,1,98,2,734.22
5049,UVL01,1,99,1,0
5050,UVL01,2,0,1,1.85
5051,UVL01,2,0,2,1.35
5052,UVL01,2,0,3,1.17
5053,UVL01,2,0,4,1.07
5054,UVL01,2,0,5,1.01
5055,UVL01,2,0,6,0.97
5056,UVL01,2,0,7,0.94
5057,UVL01,2,0,8,0.91
5058,UVL01,2,0,9,0.89
5059,UVL01,2,0,10,0.87
5060,UVL01,2,0,11,0.86
5061,UVL01,2,0,12,0.85
5062,UVL01,2,0,13,0.84
5063,UVL01,2,0,14,0.84
5064,UVL01,2,0,15,0.83
5065,UVL01,2,0,16,0.83
5066,UVL01,2,0,17,0.84
5067,UVL01,2,0,18,0.84
5068,UVL01,2,0,19,0.84
5069,UVL01,2,0,20,0.84
5070,UVL01,2,0,21,0.85
5071,UVL01,2,0,22,0.85
5072,UVL01,2,0,23,0.85
5073,UVL01,2,0,24,0.86
5074,UVL01,2,0,25,0.86
5075,UVL01,2,0,26,0.86
5076,UVL01,2,0,27,0.86
5077,UVL01,2,0,28,0.86
5078,UVL01,2,0,29,0.87
5079,UVL01,2,0,30,0.87
5080,UVL01,2,0,31,0.87
5081,UVL01,2,0,32,0.87
5082,UVL01,2,0,33,0.87
5083,UVL01,2,0,34,0.87
5084,UVL01,2,0,35,0.87
5085,UVL01,2,0,36,0.88
5086,UVL01,2,0,37,0.88
5087,UVL01,2,0,38,0.88
5088,UVL01,2,0,39,0.88
5089,UVL01,2,0,40,0.88
5090,UVL01,2,0,41,0.88
5091,UVL01,2,0,42,0.88
5092,UVL01,2,0,43,0.89
5093,UVL01,2,0,44,0.89
5094,UVL01,2,0,45,0.89
5095,UVL01,2,0,46,0.89
5096,UVL01,2,0,47,0.89
5097,UVL01,2,0,48,0.89
5098,UVL01,2,0,49,0.89
5099,UVL01,2,0,50,0.89
5100,UVL01,2,0,51,0.89
5101,UVL01,2,0,52,0.89
5102,UVL01,2,0,53,0.9
5103,UVL01,2,0,54,0.9
5104,UVL01,2,0,55,0.9
5105,UVL01,2,0,56,0.9
5106,UVL01,2,0,57,0.9
5107,UVL01,2,0,58,0.9
5108,UVL01,2,0,59,0.9
5109,UVL01,2,0,60,0.9
5110,UVL01,2,0,61,0.9
5111,UVL01,2,0,62,0.9
5112,UVL01,2,0,63,0.9
5113,UVL01,2,0,64,0.9
5114,UVL01,2,0,65,0.9
5115,UVL01,2,0,66,0.9
5116,UVL01,2,0,67,0.9
5117,UVL01,2,0,68,0.9
5118,UVL01,2,0,69,0.9
5119,UVL01,2,0,70,0.9
5120,UVL01,2,0,71,0.9
5121,UVL01,2,0,72,0.9
5122,UVL01,2,0,73,0.9
5123,UVL01,2,0,74,0.9
5124,UVL01,2,0,75,0.9
5125,UVL01,2,0,76,0.9
5126,UVL01,2,0,77,0.91
5127,UVL01,2,0,78,0.91
5128,UVL01,2,0,79,0.91
5129,UVL01,2,0,80,0.91
5130,UVL01,2,0,81,0.91
5131,UVL01,2,0,82,0.91
5132,UVL01,2,0,83,0.91
5133,UVL01,2,0,84,0.91
5134,UVL01,2,0,85,0.91
5135,UVL01,2,0,86,0.91
5136,UVL01,2,0,87,0.91
5137,UVL01,2,0,88,0.91
5138,UVL01,2,0,89,0.91
5139,UVL01,2,0,90,0.91
5140,UVL01,2,0,91,0.91
5141,UVL01,2,0,92,0.91
5142,UVL01,2,0,93,0.91
5143,UVL01,2,0,94,0.91
5144,UVL01,2,0,95,0.91
5145,UVL01,2,0,96,0.91
5146,UVL01,2,0,97,0.91
5147,UVL01,2,0,98,0.91
5148,UVL01,2,0,99,0.91
5149,UVL01,2,1,1,0.83
5150,UVL01,2,1,2,0.81
5151,UVL01,2,1,3,0.8
5152,UVL01,2,1,4,0.79
5153,UVL01,2,1,5,0.78
5154,UVL01,2,1,6,0.77
5155,UVL01,2,1,7,0.76
5156,UVL01,2,1,8,0.75
5157,UVL01,2,1,9,0.74
5158,UVL01,2,1,10,0.74
5159,UVL01,2,1,11,0.73
5160,UVL01,2,1,12,0.73
5161,UVL01,2,1,13,0.73
5162,UVL01,2,1,14,0.74
5163,UVL01,2,1,15,0.74
5164,UVL01,2,1,16,0.75
5165,UVL01,2,1,17,0.75
5166,UVL01,2,1,18,0.76
5167,UVL01,2,1,19,0.76
5168,UVL01,2,1,20,0.77
5169,UVL01,2,1,21,0.77
5170,UVL01,2,1,22,0.78
5171,UVL01,2,1,23,0.78
5172,UVL01,2,1,24,0.78
5173,UVL01,2,1,25,0.79
5174,UVL01,2,1,26,0.79
5175,UVL01,2,1,27,0.79
5176,UVL01,2,1,28,0.79
5177,UVL01,2,1,29,0.8
5178,UVL01,2,1,30,0.8
5179,UVL01,2,1,31,0.8
5180,UVL01,2,1,32,0.8
5181,UVL01,2,1,33,0.8
5182,UVL01,2,1,34,0.81
5183,UVL01,2,1,35,0.81
5184,UVL01,2,1,36,0.81
5185,UVL01,2,1,37,0.81
5186,UVL01,2,1,38,0.81
5187,UVL01,2,1,39,0.81
5188,UVL01,2,1,40,0.82
5189,UVL01,2,1,41,0.82
5190,UVL01,2,1,42,0.82
5191,UVL01,2,1,43,0.82
5192,UVL01,2,1,44,0.82
5193,UVL01,2,1,45,0.82
5194,UVL01,2,1,46,0.82
5195,UVL01,2,1,47,0.83
5196,UVL01,2,1,48,0.83
5197,UVL01,2,1,49,0.83
5198,UVL01,2,1,50,0.83
5199,UVL01,2,1,51,0.83
5200,UVL01,2,1,52,0.83
5201,UVL01,2,1,53,0.83
5202,UVL01,2,1,54,0.83
5203,UVL01,2,1,55,0.83
5204,UVL01,2,1,56,0.83
5205,UVL01,2,1,57,0.83
5206,UVL01,2,1,58,0.84
5207,UVL01,2,1,59,0.84
5208,UVL01,2,1,60,0.84
5209,UVL01,2,1,61,0.84
5210,UVL01,2,1,62,0.84
5211,UVL01,2,1,63,0.84
5212,UVL01,2,1,64,0.84
5213,UVL01,2,1,65,0.84
5214,UVL01,2,1,66,0.84
5215,UVL01,2,1,67,0.84
5216,UVL01,2,1,68,0.84
5217,UVL01,2,1,69,0.84
5218,UVL01,2,1,70,0.84
5219,UVL01,2,1,71,0.84
5220,UVL01,2,1,72,0.84
5221,UVL01,2,1,73,0.84
5222,UVL01,2,1,74,0.84
5223,UVL01,2,1,75,0.84
5224,UVL01,2,1,76,0.84
5225,UVL01,2,1,77,0.84
5226,UVL01,2,1,78,0.84
5227,UVL01,2,1,79,0.84
5228,UVL01,2,1,80,0.84
5229,UVL01,2,1,81,0.84
5230,UVL01,2,1,82,0.84
5231,UVL01,2,1,83,0.84
5232,UVL01,2,1,84,0.84
5233,UVL01,2,1,85,0.84
5234,UVL01,2,1,86,0.84
5235,UVL01,2,1,87,0.84
5236,UVL01,2,1,88,0.84
5237,UVL01,2,1,89,0.84
5238,UVL01,2,1,90,0.84
5239,UVL01,2,1,91,0.84
5240,UVL01,2,1,92,0.84
5241,UVL01,2,1,93,0.84
5242,UVL01,2,1,94,0.84
5243,UVL01,2,1,95,0.84
5244,UVL01,2,1,96,0.84
5245,UVL01,2,1,97,0.84
5246,UVL01,2,1,98,0.84
5247,UVL01,2,1,99,0.84
5248,UVL01,2,2,1,0.79
5249,UVL01,2,2,2,0.78
5250,UVL01,2,2,3,0.77
5251,UVL01,2,2,4,0.76
5252,UVL01,2,2,5,0.76
5253,UVL01,2,2,6,0.75
5254,UVL01,2,2,7,0.74
5255,UVL01,2,2,8,0.73
5256,UVL01,2,2,9,0.73
5257,UVL01,2,2,10,0.72
5258,UVL01,2,2,11,0.72
5259,UVL01,2,2,12,0.73
5260,UVL01,2,2,13,0.73
5261,UVL01,2,2,14,0.74
5262,UVL01,2,2,15,0.74
5263,UVL01,2,2,16,0.75
5264,UVL01,2,2,17,0.75
5265,UVL01,2,2,18,0.76
5266,UVL01,2,2,19,0.77
5267,UVL01,2,2,20,0.77
5268,UVL01,2,2,21,0.78
5269,UVL01,2,2,22,0.78
5270,UVL01,2,2,23,0.78
5271,UVL01,2,2,24,0.79
5272,UVL01,2,2,25,0.79
5273,UVL01,2,2,26,0.79
5274,UVL01,2,2,27,0.8
5275,UVL01,2,2,28,0.8
5276,UVL01,2,2,29,0.8
5277,UVL01,2,2,30,0.8
5278,UVL01,2,2,31,0.81
5279,UVL01,2,2,32,0.81
5280,UVL01,2,2,33,0.81
5281,UVL01,2,2,34,0.81
5282,UVL01,2,2,35,0.81
5283,UVL01,2,2,36,0.82
5284,UVL01,2,2,37,0.82
5285,UVL01,2,2,38,0.82
5286,UVL01,2,2,39,0.82
5287,UVL01,2,2,40,0.82
5288,UVL01,2,2,41,0.82
5289,UVL01,2,2,42,0.83
5290,UVL01,2,2,43,0.83
5291,UVL01,2,2,44,0.83
5292,UVL01,2,2,45,0.83
5293,UVL01,2,2,46,0.83
5294,UVL01,2,2,47,0.83
5295,UVL01,2,2,48,0.83
5296,UVL01,2,2,49,0.84
5297,UVL01,2,2,50,0.84
5298,UVL01,2,2,51,0.84
5299,UVL01,2,2,52,0.84
5300,UVL01,2,2,53,0.84
5301,UVL01,2,2,54,0.84
5302,UVL01,2,2,55,0.84
5303,UVL01,2,2,56,0.84
5304,UVL01,2,2,57,0.84
5305,UVL01,2,2,58,0.84
5306,UVL01,2,2,59,0.84
5307,UVL01,2,2,60,0.85
5308,UVL01,2,2,61,0.85
5309,UVL01,2,2,62,0.85
5310,UVL01,2,2,63,0.85
5311,UVL01,2,2,64,0.85
5312,UVL01,2,2,65,0.85
5313,UVL01,2,2,66,0.85
5314,UVL01,2,2,67,0.85
5315,UVL01,2,2,68,0.85
5316,UVL01,2,2,69,0.85
5317,UVL01,2,2,70,0.85
5318,UVL01,2,2,71,0.85
5319,UVL01,2,2,72,0.85
5320,UVL01,2,2,73,0.85
5321,UVL01,2,2,74,0.85
5322,UVL01,2,2,75,0.85
5323,UVL01,2,2,76,0.85
5324,UVL01,2,2,77,0.85
5325,UVL01,2,2,78,0.85
5326,UVL01,2,2,79,0.85
5327,UVL01,2,2,80,0.85
5328,UVL01,2,2,81,0.85
5329,UVL01,2,2,82,0.85
5330,UVL01,2,2,83,0.85
5331,UVL01,2,2,84,0.85
5332,UVL01,2,2,85,0.85
5333,UVL01,2,2,86,0.85
5334,UVL01,2,2,87,0.85
5335,UVL01,2,2,88,0.85
5336,UVL01,2,2,89,0.85
5337,UVL01,2,2,90,0.85
5338,UVL01,2,2,91,0.85
5339,UVL01,2,2,92,0.85
5340,UVL01,2,2,93,0.85
5341,UVL01,2,2,94,0.85
5342,UVL01,2,2,95,0.85
5343,UVL01,2,2,96,0.85
5344,UVL01,2,2,97,0.85
5345,UVL01,2,2,98,0.85
5346,UVL01,2,3,1,0.77
5347,UVL01,2,3,2,0.76
5348,UVL01,2,3,3,0.76
5349,UVL01,2,3,4,0.75
5350,UVL01,2,3,5,0.74
5351,UVL01,2,3,6,0.73
5352,UVL01,2,3,7,0.72
5353,UVL01,2,3,8,0.72
5354,UVL01,2,3,9,0.72
5355,UVL01,2,3,10,0.72
5356,UVL01,2,3,11,0.72
5357,UVL01,2,3,12,0.72
5358,UVL01,2,3,13,0.73
5359,UVL01,2,3,14,0.74
5360,UVL01,2,3,15,0.75
5361,UVL01,2,3,16,0.75
5362,UVL01,2,3,17,0.76
5363,UVL01,2,3,18,0.77
5364,UVL01,2,3,19,0.77
5365,UVL01,2,3,20,0.78
5366,UVL01,2,3,21,0.78
5367,UVL01,2,3,22,0.79
5368,UVL01,2,3,23,0.79
5369,UVL01,2,3,24,0.79
5370,UVL01,2,3,25,0.8
5371,UVL01,2,3,26,0.8
5372,UVL01,2,3,27,0.8
5373,UVL01,2,3,28,0.81
5374,UVL01,2,3,29,0.81
5375,UVL01,2,3,30,0.81
5376,UVL01,2,3,31,0.82
5377,UVL01,2,3,32,0.82
5378,UVL01,2,3,33,0.82
5379,UVL01,2,3,34,0.82
5380,UVL01,2,3,35,0.82
5381,UVL01,2,3,36,0.83
5382,UVL01,2,3,37,0.83
5383,UVL01,2,3,38,0.83
5384,UVL01,2,3,39,0.83
5385,UVL01,2,3,40,0.83
5386,UVL01,2,3,41,0.84
5387,UVL01,2,3,42,0.84
5388,UVL01,2,3,43,0.84
5389,UVL01,2,3,44,0.84
5390,UVL01,2,3,45,0.84
5391,UVL01,2,3,46,0.85
5392,UVL01,2,3,47,0.85
5393,UVL01,2,3,48,0.85
5394,UVL01,2,3,49,0.85
5395,UVL01,2,3,50,0.85
5396,UVL01,2,3,51,0.85
5397,UVL01,2,3,52,0.85
5398,UVL01,2,3,53,0.85
5399,UVL01,2,3,54,0.85
5400,UVL01,2,3,55,0.86
5401,UVL01,2,3,56,0.86
5402,UVL01,2,3,57,0.86
5403,UVL01,2,3,58,0.86
5404,UVL01,2,3,59,0.86
5405,UVL01,2,3,60,0.86
5406,UVL01,2,3,61,0.86
5407,UVL01,2,3,62,0.86
5408,UVL01,2,3,63,0.86
5409,UVL01,2,3,64,0.86
5410,UVL01,2,3,65,0.86
5411,UVL01,2,3,66,0.86
5412,UVL01,2,3,67,0.86
5413,UVL01,2,3,68,0.86
5414,UVL01,2,3,69,0.86
5415,UVL01,2,3,70,0.86
5416,UVL01,2,3,71,0.86
5417,UVL01,2,3,72,0.86
5418,UVL01,2,3,73,0.86
5419,UVL01,2,3,74,0.86
5420,UVL01,2,3,75,0.86
5421,UVL01,2,3,76,0.87
5422,UVL01,2,3,77,0.87
5423,UVL01,2,3,78,0.87
5424,UVL01,2,3,79,0.87
5425,UVL01,2,3,80,0.87
5426,UVL01,2,3,81,0.87
5427,UVL01,2,3,82,0.87
5428,UVL01,2,3,83,0.87
5429,UVL01,2,3,84,0.87
5430,UVL01,2,3,85,0.87
5431,UVL01,2,3,86,0.87
5432,UVL01,2,3,87,0.87
5433,UVL01,2,3,88,0.87
5434,UVL01,2,3,89,0.87
5435,UVL01,2,3,90,0.87
5436,UVL01,2,3,91,0.87
5437,UVL01,2,3,92,0.87
5438,UVL01,2,3,93,0.87
5439,UVL01,2,3,94,0.87
5440,UVL01,2,3,95,0.87
5441,UVL01,2,3,96,0.87
5442,UVL01,2,3,97,0.87
5443,UVL01,2,4,1,0.76
5444,UVL01,2,4,2,0.75
5445,UVL01,2,4,3,0.74
5446,UVL01,2,4,4,0.73
5447,UVL01,2,4,5,0.72
5448,UVL01,2,4,6,0.72
5449,UVL01,2,4,7,0.71
5450,UVL01,2,4,8,0.71
5451,UVL01,2,4,9,0.71
5452,UVL01,2,4,10,0.71
5453,UVL01,2,4,11,0.72
5454,UVL01,2,4,12,0.73
5455,UVL01,2,4,13,0.74
5456,UVL01,2,4,14,0.75
5457,UVL01,2,4,15,0.76
5458,UVL01,2,4,16,0.76
5459,UVL01,2,4,17,0.77
5460,UVL01,2,4,18,0.78
5461,UVL01,2,4,19,0.78
5462,UVL01,2,4,20,0.79
5463,UVL01,2,4,21,0.79
5464,UVL01,2,4,22,0.8
5465,UVL01,2,4,23,0.8
5466,UVL01,2,4,24,0.81
5467,UVL01,2,4,25,0.81
5468,UVL01,2,4,26,0.81
5469,UVL01,2,4,27,0.82
5470,UVL01,2,4,28,0.82
5471,UVL01,2,4,29,0.82
5472,UVL01,2,4,30,0.83
5473,UVL01,2,4,31,0.83
5474,UVL01,2,4,32,0.83
5475,UVL01,2,4,33,0.83
5476,UVL01,2,4,34,0.84
5477,UVL01,2,4,35,0.84
5478,UVL01,2,4,36,0.84
5479,UVL01,2,4,37,0.84
5480,UVL01,2,4,38,0.85
5481,UVL01,2,4,39,0.85
5482,UVL01,2,4,40,0.85
5483,UVL01,2,4,41,0.85
5484,UVL01,2,4,42,0.85
5485,UVL01,2,4,43,0.86
5486,UVL01,2,4,44,0.86
5487,UVL01,2,4,45,0.86
5488,UVL01,2,4,46,0.86
5489,UVL01,2,4,47,0.86
5490,UVL01,2,4,48,0.86
5491,UVL01,2,4,49,0.87
5492,UVL01,2,4,50,0.87
5493,UVL01,2,4,51,0.87
5494,UVL01,2,4,52,0.87
5495,UVL01,2,4,53,0.87
5496,UVL01,2,4,54,0.87
5497,UVL01,2,4,55,0.87
5498,UVL01,2,4,56,0.87
5499,UVL01,2,4,57,0.87
5500,UVL01,2,4,58,0.87
5501,UVL01,2,4,59,0.88
5502,UVL01,2,4,60,0.88
5503,UVL01,2,4,61,0.88
5504,UVL01,2,4,62,0.88
5505,UVL01,2,4,63,0.88
5506,UVL01,2,4,64,0.88
5507,UVL01,2,4,65,0.88
5508,UVL01,2,4,66,0.88
5509,UVL01,2,4,67,0.88
5510,UVL01,2,4,68,0.88
5511,UVL01,2,4,69,0.88
5512,UVL01,2,4,70,0.88
5513,UVL01,2,4,71,0.88
5514,UVL01,2,4,72,0.88
5515,UVL01,2,4,73,0.88
5516,UVL01,2,4,74,0.88
5517,UVL01,2,4,75,0.88
5518,UVL01,2,4,76,0.88
5519,UVL01,2,4,77,0.88
5520,UVL01,2,4,78,0.88
5521,UVL01,2,4,79,0.88
5522,UVL01,2,4,80,0.88
5523,UVL01,2,4,81,0.88
5524,UVL01,2,4,82,0.88
5525,UVL01,2,4,83,0.88
5526,UVL01,2,4,84,0.88
5527,UVL01,2,4,85,0.88
5528,UVL01,2,4,86,0.88
5529,UVL01,2,4,87,0.88
5530,UVL01,2,4,88,0.88
5531,UVL01,2,4,89,0.88
5532,UVL01,2,4,90,0.88
5533,UVL01,2,4,91,0.88
5534,UVL01,2,4,92,0.88
5535,UVL01,2,4,93,0.88
5536,UVL01,2,4,94,0.88
5537,UVL01,2,4,95,0.88
5538,UVL01,2,4,96,0.88
5539,UVL01,2,5,1,0.74
5540,UVL01,2,5,2,0.73
5541,UVL01,2,5,3,0.72
5542,UVL01,2,5,4,0.71
5543,UVL01,2,5,5,0.71
5544,UVL01,2,5,6,0.7
5545,UVL01,2,5,7,0.7
5546,UVL01,2,5,8,0.7
5547,UVL01,2,5,9,0.71
5548,UVL01,2,5,10,0.72
5549,UVL01,2,5,11,0.73
5550,UVL01,2,5,12,0.74
5551,UVL01,2,5,13,0.75
5552,UVL01,2,5,14,0.76
5553,UVL01,2,5,15,0.77
5554,UVL01,2,5,16,0.78
5555,UVL01,2,5,17,0.79
5556,UVL01,2,5,18,0.79
5557,UVL01,2,5,19,0.8
5558,UVL01,2,5,20,0.8
5559,UVL01,2,5,21,0.81
5560,UVL01,2,5,22,0.81
5561,UVL01,2,5,23,0.82
5562,UVL01,2,5,24,0.82
5563,UVL01,2,5,25,0.83
5564,UVL01,2,5,26,0.83
5565,UVL01,2,5,27,0.83
5566,UVL01,2,5,28,0.84
5567,UVL01,2,5,29,0.84
5568,UVL01,2,5,30,0.84
5569,UVL01,2,5,31,0.84
5570,UVL01,2,5,32,0.85
5571,UVL01,2,5,33,0.85
5572,UVL01,2,5,34,0.85
5573,UVL01,2,5,35,0.86
5574,UVL01,2,5,36,0.86
5575,UVL01,2,5,37,0.86
5576,UVL01,2,5,38,0.86
5577,UVL01,2,5,39,0.87
5578,UVL01,2,5,40,0.87
5579,UVL01,2,5,41,0.87
5580,UVL01,2,5,42,0.87
5581,UVL01,2,5,43,0.88
5582,UVL01,2,5,44,0.88
5583,UVL01,2,5,45,0.88
5584,UVL01,2,5,46,0.88
5585,UVL01,2,5,47,0.88
5586,UVL01,2,5,48,0.88
5587,UVL01,2,5,49,0.89
5588,UVL01,2,5,50,0.89
5589,UVL01,2,5,51,0.89
5590,UVL01,2,5,52,0.89
5591,UVL01,2,5,53,0.89
5592,UVL01,2,5,54,0.89
5593,UVL01,2,5,55,0.89
5594,UVL01,2,5,56,0.89
5595,UVL01,2,5,57,0.89
5596,UVL01,2,5,58,0.9
5597,UVL01,2,5,59,0.9
5598,UVL01,2,5,60,0.9
5599,UVL01,2,5,61,0.9
5600,UVL01,2,5,62,0.9
5601,UVL01,2,5,63,0.9
5602,UVL01,2,5,64,0.9
5603,UVL01,2,5,65,0.9
5604,UVL01,2,5,66,0.9
5605,UVL01,2,5,67,0.9
5606,UVL01,2,5,68,0.9
5607,UVL01,2,5,69,0.9
5608,UVL01,2,5,70,0.9
5609,UVL01,2,5,71,0.9
5610,UVL01,2,5,72,0.9
5611,UVL01,2,5,73,0.9
5612,UVL01,2,5,74,0.9
5613,UVL01,2,5,75,0.9
5614,UVL01,2,5,76,0.9
5615,UVL01,2,5,77,0.9
5616,UVL01,2,5,78,0.9
5617,UVL01,2,5,79,0.9
5618,UVL01,2,5,80,0.91
5619,UVL01,2,5,81,0.91
5620,UVL01,2,5,82,0.91
5621,UVL01,2,5,83,0.91
5622,UVL01,2,5,84,0.91
5623,UVL01,2,5,85,0.91
5624,UVL01,2,5,86,0.91
5625,UVL01,2,5,87,0.91
5626,UVL01,2,5,88,0.91
5627,UVL01,2,5,89,0.91
5628,UVL01,2,5,90,0.91
5629,UVL01,2,5,91,0.91
5630,UVL01,2,5,92,0.91
5631,UVL01,2,5,93,0.91
5632,UVL01,2,5,94,0.91
5633,UVL01,2,5,95,0.91
5634,UVL01,2,6,1,0.72
5635,UVL01,2,6,2,0.71
5636,UVL01,2,6,3,0.7
5637,UVL01,2,6,4,0.7
5638,UVL01,2,6,5,0.69
5639,UVL01,2,6,6,0.69
5640,UVL01,2,6,7,0.7
5641,UVL01,2,6,8,0.7
5642,UVL01,2,6,9,0.71
5643,UVL01,2,6,10,0.73
5644,UVL01,2,6,11,0.74
5645,UVL01,2,6,12,0.75
5646,UVL01,2,6,13,0.76
5647,UVL01,2,6,14,0.78
5648,UVL01,2,6,15,0.79
5649,UVL01,2,6,16,0.79
5650,UVL01,2,6,17,0.8
5651,UVL01,2,6,18,0.81
5652,UVL01,2,6,19,0.82
5653,UVL01,2,6,20,0.82
5654,UVL01,2,6,21,0.83
5655,UVL01,2,6,22,0.83
5656,UVL01,2,6,23,0.84
5657,UVL01,2,6,24,0.84
5658,UVL01,2,6,25,0.84
5659,UVL01,2,6,26,0.85
5660,UVL01,2,6,27,0.85
5661,UVL01,2,6,28,0.85
5662,UVL01,2,6,29,0.86
5663,UVL01,2,6,30,0.86
5664,UVL01,2,6,31,0.86
5665,UVL01,2,6,32,0.87
5666,UVL01,2,6,33,0.87
5667,UVL01,2,6,34,0.87
5668,UVL01,2,6,35,0.88
5669,UVL01,2,6,36,0.88
5670,UVL01,2,6,37,0.88
5671,UVL01,2,6,38,0.89
5672,UVL01,2,6,39,0.89
5673,UVL01,2,6,40,0.89
5674,UVL01,2,6,41,0.89
5675,UVL01,2,6,42,0.9
5676,UVL01,2,6,43,0.9
5677,UVL01,2,6,44,0.9
5678,UVL01,2,6,45,0.9
5679,UVL01,2,6,46,0.9
5680,UVL01,2,6,47,0.91
5681,UVL01,2,6,48,0.91
5682,UVL01,2,6,49,0.91
5683,UVL01,2,6,50,0.91
5684,UVL01,2,6,51,0.91
5685,UVL01,2,6,52,0.91
5686,UVL01,2,6,53,0.92
5687,UVL01,2,6,54,0.92
5688,UVL01,2,6,55,0.92
5689,UVL01,2,6,56,0.92
5690,UVL01,2,6,57,0.92
5691,UVL01,2,6,58,0.92
5692,UVL01,2,6,59,0.92
5693,UVL01,2,6,60,0.92
5694,UVL01,2,6,61,0.92
5695,UVL01,2,6,62,0.92
5696,UVL01,2,6,63,0.92
5697,UVL01,2,6,64,0.92
5698,UVL01,2,6,65,0.92
5699,UVL01,2,6,66,0.93
5700,UVL01,2,6,67,0.93
5701,UVL01,2,6,68,0.93
5702,UVL01,2,6,69,0.93
5703,UVL01,2,6,70,0.93
5704,UVL01,2,6,71,0.93
5705,UVL01,2,6,72,0.93
5706,UVL01,2,6,73,0.93
5707,UVL01,2,6,74,0.93
5708,UVL01,2,6,75,0.93
5709,UVL01,2,6,76,0.93
5710,UVL01,2,6,77,0.93
5711,UVL01,2,6,78,0.93
5712,UVL01,2,6,79,0.93
5713,UVL01,2,6,80,0.93
5714,UVL01,2,6,81,0.93
5715,UVL01,2,6,82,0.93
5716,UVL01,2,6,83,0.93
5717,UVL01,2,6,84,0.93
5718,UVL01,2,6,85,0.93
5719,UVL01,2,6,86,0.93
5720,UVL01,2,6,87,0.93
5721,UVL01,2,6,88,0.93
5722,UVL01,2,6,89,0.93
5723,UVL01,2,6,90,0.93
5724,UVL01,2,6,91,0.93
5725,UVL01,2,6,92,0.93
5726,UVL01,2,6,93,0.93
5727,UVL01,2,6,94,0.93
5728,UVL01,2,7,1,0.7
5729,UVL01,2,7,2,0.69
5730,UVL01,2,7,3,0.69
5731,UVL01,2,7,4,0.69
5732,UVL01,2,7,5,0.69
5733,UVL01,2,7,6,0.69
5734,UVL01,2,7,7,0.7
5735,UVL01,2,7,8,0.71
5736,UVL01,2,7,9,0.73
5737,UVL01,2,7,10,0.74
5738,UVL01,2,7,11,0.76
5739,UVL01,2,7,12,0.77
5740,UVL01,2,7,13,0.79
5741,UVL01,2,7,14,0.8
5742,UVL01,2,7,15,0.81
5743,UVL01,2,7,16,0.81
5744,UVL01,2,7,17,0.82
5745,UVL01,2,7,18,0.83
5746,UVL01,2,7,19,0.84
5747,UVL01,2,7,20,0.84
5748,UVL01,2,7,21,0.85
5749,UVL01,2,7,22,0.85
5750,UVL01,2,7,23,0.86
5751,UVL01,2,7,24,0.86
5752,UVL01,2,7,25,0.87
5753,UVL01,2,7,26,0.87
5754,UVL01,2,7,27,0.87
5755,UVL01,2,7,28,0.88
5756,UVL01,2,7,29,0.88
5757,UVL01,2,7,30,0.88
5758,UVL01,2,7,31,0.89
5759,UVL01,2,7,32,0.89
5760,UVL01,2,7,33,0.9
5761,UVL01,2,7,34,0.9
5762,UVL01,2,7,35,0.9
5763,UVL01,2,7,36,0.91
5764,UVL01,2,7,37,0.91
5765,UVL01,2,7,38,0.91
5766,UVL01,2,7,39,0.92
5767,UVL01,2,7,40,0.92
5768,UVL01,2,7,41,0.92
5769,UVL01,2,7,42,0.92
5770,UVL01,2,7,43,0.93
5771,UVL01,2,7,44,0.93
5772,UVL01,2,7,45,0.93
5773,UVL01,2,7,46,0.93
5774,UVL01,2,7,47,0.93
5775,UVL01,2,7,48,0.94
5776,UVL01,2,7,49,0.94
5777,UVL01,2,7,50,0.94
5778,UVL01,2,7,51,0.94
5779,UVL01,2,7,52,0.94
5780,UVL01,2,7,53,0.94
5781,UVL01,2,7,54,0.94
5782,UVL01,2,7,55,0.95
5783,UVL01,2,7,56,0.95
5784,UVL01,2,7,57,0.95
5785,UVL01,2,7,58,0.95
5786,UVL01,2,7,59,0.95
5787,UVL01,2,7,60,0.95
5788,UVL01,2,7,61,0.95
5789,UVL01,2,7,62,0.95
5790,UVL01,2,7,63,0.95
5791,UVL01,2,7,64,0.95
5792,UVL01,2,7,65,0.95
5793,UVL01,2,7,66,0.95
5794,UVL01,2,7,67,0.96
5795,UVL01,2,7,68,0.96
5796,UVL01,2,7,69,0.96
5797,UVL01,2,7,70,0.96
5798,UVL01,2,7,71,0.96
5799,UVL01,2,7,72,0.96
5800,UVL01,2,7,73,0.96
5801,UVL01,2,7,74,0.96
5802,UVL01,2,7,75,0.96
5803,UVL01,2,7,76,0.96
5804,UVL01,2,7,77,0.96
5805,UVL01,2,7,78,0.96
5806,UVL01,2,7,79,0.96
5807,UVL01,2,7,80,0.96
5808,UVL01,2,7,81,0.96
5809,UVL01,2,7,82,0.96
